ticker,name,currency,exchange,industry,logo,weburl,environment_grade,environment_level,social_grade,social_level,governance_grade,governance_level,environment_score,social_score,governance_score,total_score,last_processing_date,total_grade,total_level,cik,roi,p/e,beta,electricity,Diesel ,Business Travel,Carbon Footprint
gwrs,Global Water Resources Inc,USD,NASDAQ NMS - GLOBAL MARKET,Utilities,https://static.finnhub.io/logo/073b07d78f30190099a57fb66df825b0afbbccb6bb3d3b3389564acaabce4942.png,https://www.gwresources.com,BB,Medium,B,Medium,B,Medium,367,297,235,899,17-04-2022,BB,Medium,1434728,0.740037182,21.18389351,0.980277518,6383.708665,554.8269415,4180.946665,3.983683314
ha,Hawaiian Holdings Inc,USD,NASDAQ NMS - GLOBAL MARKET,Airlines,https://static.finnhub.io/logo/e1f8d338-80e0-11ea-9ce9-00000000092a.png,https://www.hawaiianairlines.com/,B,Medium,BB,Medium,B,Medium,200,321,200,721,17-04-2022,B,Medium,1172222,0.960345561,28.34962938,2.315187521,8663.357185,924.167048,3211.868696,5.733047221
clsk,CleanSpark Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,https://static.finnhub.io/logo/e76a9728-80d9-11ea-9ab3-00000000092a.png,https://cleanspark.com/,A,High,BB,Medium,BB,Medium,570,326,310,1206,10-06-2022,A,High,827876,0.381567142,26.81212217,2.473573744,15248.91034,923.1804662,8898.862661,7.099223248
clsd,Clearside Biomedical Inc,USD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,https://static.finnhub.io/logo/11294928-80d4-11ea-bfe2-00000000092a.png,http://clearsidebio.com/,B,Medium,B,Medium,B,Medium,215,230,200,645,26-07-2022,B,Medium,1539029,1.145157208,21.20874804,-0.734013561,6170.850525,872.0648258,8188.126514,6.64558868
haac,Health Assurance Acquisition Corp,USD,NASDAQ NMS - GLOBAL MARKET,N/A,https://static.finnhub.io/logo/10782d05345d090968318541e01749311cc3c39a659e56b85eb2b4b525417568.png,https://www.healthassuranceacqcorp.com/,B,Medium,B,Medium,BB,Medium,200,258,300,758,10-06-2022,BB,Medium,1824013,0.202869516,16.6119283,-0.996344358,20659.86797,1013.155903,5037.680557,6.660218842
hafc,Hanmi Financial Corp,USD,NASDAQ NMS - GLOBAL MARKET,Banking,https://static.finnhub.io/logo/a38560a59c08d9820f0441540b932c2852bdac825c5ec9809f6272a278da20d4.png,https://investors.hanmi.com/,B,Medium,B,Medium,B,Medium,250,207,233,690,17-04-2022,B,Medium,1109242,0.587503334,25.64959243,2.311170056,15662.45969,580.7450207,3318.840504,3.924977492
clst,Catalyst Bancorp Inc,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,,,B,Medium,BB,Medium,B,Medium,260,350,267,877,11-06-2022,BB,Medium,1849867,0.914483861,5.36176637,-0.409667615,12430.21441,590.0389616,4233.638319,4.191112245
clwt,Euro Tech Holdings Company Ltd,USD,NASDAQ NMS - GLOBAL MARKET,Trading Companies and Distributors,,,B,Medium,B,Medium,B,Medium,230,201,210,641,17-04-2022,B,Medium,1026662,0.39824747,11.50538609,0.301293551,16180.58131,1028.093183,6560.591136,7.101301912
clxt,Calyxt Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/97c944fe-80db-11ea-b039-00000000092a.png,http://www.calyxt.com/,A,High,BB,Medium,BB,Medium,535,322,325,1182,10-06-2022,BBB,High,1705843,0.031755868,25.73620891,2.469841398,23246.11351,505.4785955,7849.809494,4.616565664
cmbm,Cambium Networks Corp,USD,NASDAQ NMS - GLOBAL MARKET,Communications,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/CMBM.svg,,A,High,BB,Medium,BB,Medium,505,337,300,1142,10-06-2022,BBB,High,1738177,0.103023447,25.07172992,1.259209295,23634.58819,1046.391028,6209.42668,7.122552901
cmco,Columbus McKinnon Corp,USD,NASDAQ NMS - GLOBAL MARKET,Machinery,https://static.finnhub.io/logo/18ae4a40-80e0-11ea-a0be-00000000092a.png,https://www.columbusmckinnon.com/,B,Medium,BB,Medium,B,Medium,200,323,240,763,16-04-2022,BB,Medium,1005229,0.621926176,24.59591778,-0.360734074,18380.40919,1001.256387,7303.338007,7.137915765
evk,Ever-Glory International Group Inc,USD,NASDAQ NMS - GLOBAL MARKET,Textiles Apparel and Luxury Goods,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/EVK.svg,http://www.everglorygroup.com,B,Medium,B,Medium,B,Medium,200,211,210,621,17-04-2022,B,Medium,943184,0.010422135,15.51525874,0.836330391,14516.23354,610.9806323,5547.43431,4.620756657
clvs,Clovis Oncology Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/4a95bb1a-80cb-11ea-a08d-00000000092a.png,https://clovisoncology.com/,B,Medium,B,Medium,BB,Medium,225,212,300,737,16-04-2022,B,Medium,1466301,0.72270517,29.26178465,0.605660433,23788.98535,691.0138011,9650.240336,6.04368064
clvr,Clever Leaves Holdings Inc,USD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,,,B,Medium,B,Medium,B,Medium,225,243,205,673,10-06-2022,B,Medium,1819615,0.649634234,16.88704542,0.34719606,22388.45891,871.082327,7430.768617,6.474774199
happ,Happiness Development Group Ltd,USD,NASDAQ NMS - GLOBAL MARKET,Consumer products,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/HAPP.svg,http://www.happ.org.cn/,B,Medium,B,Medium,BB,Medium,225,207,300,732,10-06-2022,B,Medium,1751876,1.208274791,6.23731951,0.586422341,13045.92041,796.7193679,7560.860855,6.098068337
hbcp,Home Bancorp Inc,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,https://static.finnhub.io/logo/3a00ecdbf3696314778776f1cf99feac118b8f15cae98dc6bd3c65e519783a19.png,https://www.home24bank.com/,B,Medium,B,Medium,B,Medium,230,202,200,632,17-04-2022,B,Medium,1436425,1.115280776,10.56104953,0.537795388,22719.14132,847.8008267,6946.242453,6.234029761
hbio,Harvard Bioscience Inc,USD,NASDAQ NMS - GLOBAL MARKET,Life Sciences Tools and Services,https://static.finnhub.io/logo/2afc8d68-80e0-11ea-a78b-00000000092a.png,https://www.harvardbioscience.com/,B,Medium,B,Medium,BB,Medium,250,221,300,771,17-04-2022,BB,Medium,1123494,0.778369615,27.96034466,1.268733647,11764.70713,699.9723958,6656.199307,5.361104582
hbnc,Horizon Bancorp Inc,USD,NASDAQ NMS - GLOBAL MARKET,Banking,https://static.finnhub.io/logo/b81a60c122a2a1d66ce8a8259aa0c3035ddeeab3ba5202e8ece90978b4b25260.png,https://www.horizonbank.com/,B,Medium,BB,Medium,B,Medium,255,321,233,809,17-04-2022,BB,Medium,706129,0.442851211,9.975191814,-0.255915349,18519.9036,538.6519597,3884.242532,3.837912615
hbt,HBT Financial Inc,USD,NASDAQ NMS - GLOBAL MARKET,Banking,https://static.finnhub.io/logo/ce6355c1d526b568214a46222e9a9152cbca3d0ff2a56c6abd8e43a7e9099103.png,https://ir.hbtfinancial.com/investor-relations,B,Medium,B,Medium,BB,Medium,245,275,300,820,10-06-2022,BB,Medium,775215,0.202813336,15.5659598,-0.038936966,6877.178799,956.2568312,6606.974054,6.718087567
hcat,Health Catalyst Inc,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,https://static.finnhub.io/logo/3674581a-80da-11ea-8625-00000000092a.png,https://www.healthcatalyst.com/,A,High,BB,Medium,BB,Medium,545,324,320,1189,10-06-2022,BBB,High,1636422,1.498029243,18.20215599,-0.654061859,23255.41147,1109.24275,4713.811832,7.100111389
hcar,Healthcare Services Acquisition Corp,USD,NASDAQ NMS - GLOBAL MARKET,N/A,https://static.finnhub.io/logo/5de446295c78d793f321802ddf19b35eb0b0dcad6fd702aea8f76cdb18ba2bea.png,https://www.healthcarespac.com/,B,Medium,B,Medium,BB,Medium,245,205,300,750,10-06-2022,BB,Medium,1824846,0.543015997,7.121572244,2.285025029,12183.50955,507.5988309,4858.103572,3.898858101
harp,Harpoon Therapeutics Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/d8161c70-81d3-11ea-bb1a-00000000092a.png,https://www.harpoontx.com/,BBB,High,BB,Medium,BB,Medium,485,300,310,1095,10-06-2022,BBB,High,1708493,0.215865749,28.2931966,1.409585966,22083.29953,972.1437448,7858.833573,7.118893829
hayn,Haynes International Inc,USD,NASDAQ NMS - GLOBAL MARKET,Metals and Mining,https://static.finnhub.io/logo/99f0a598-80e0-11ea-b586-00000000092a.png,https://www.haynesintl.com/,A,High,BB,Medium,BB,Medium,500,301,300,1101,17-04-2022,BBB,High,858655,0.035676024,5.403432557,1.014678675,5348.43203,691.2413887,7022.997815,5.395921751
pnbk,Patriot National Bancorp Inc,USD,NASDAQ NMS - GLOBAL MARKET,Banking,https://static.finnhub.io/logo/2d926042-80e1-11ea-bae6-00000000092a.png,https://bankpatriot.com/,B,Medium,BB,Medium,B,Medium,205,302,210,717,18-04-2022,B,Medium,1098146,0.135950966,25.58167988,-0.970823754,13699.42341,818.9301882,5005.646083,5.604520292
hcdi,Harbor Custom Development Inc,USD,NASDAQ NMS - GLOBAL MARKET,Consumer products,https://static.finnhub.io/logo/5411ca1c162326159abc51913794bd21176437876133e6cc2c36fcccd2df0e57.png,https://harborcustomhomes.com/,B,Medium,B,Medium,B,Medium,222,221,208,651,10-06-2022,B,Medium,1784567,0.314213355,7.831104254,2.241134661,13421.25805,824.0253486,7947.485761,6.337593709
hcci,Heritage-Crystal Clean Inc,USD,NASDAQ NMS - GLOBAL MARKET,Commercial Services and Supplies,https://static.finnhub.io/logo/55073054-80e0-11ea-adcc-00000000092a.png,https://www.crystal-clean.com/,A,High,BBB,High,BB,Medium,525,400,300,1225,17-04-2022,A,High,1403431,0.671436201,21.71196772,0.25500721,13434.0095,617.898384,6309.955461,4.839758659
pnfp,Pinnacle Financial Partners Inc,USD,NASDAQ NMS - GLOBAL MARKET,Banking,https://static.finnhub.io/logo/2afb0138-80e1-11ea-821c-00000000092a.png,https://www.pnfp.com/,B,Medium,BB,Medium,B,Medium,271,328,250,849,08-11-2022,BB,Medium,1115055,1.431152191,15.46693159,-0.141708332,17733.0567,835.7236893,3214.12082,5.268601028
pnt,POINT Biopharma Global Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,,https://www.pointbiopharma.com/,BB,Medium,B,Medium,B,Medium,320,221,285,826,11-06-2022,BB,Medium,1811764,0.268899644,28.72121261,2.980016657,17260.77793,991.5785962,5574.313236,6.66995723
poai,Predictive Oncology Inc,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,https://static.finnhub.io/logo/ac0ee7f0-80d2-11ea-bd34-00000000092a.png,https://predictive-oncology.com/,B,Medium,B,Medium,B,Medium,278,297,220,795,10-06-2022,BB,Medium,1446159,0.968696464,19.66483257,2.004001319,20787.10199,1115.39062,4904.360446,7.17632733
pola,Polar Power Inc,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,https://static.finnhub.io/logo/09caf854-81d9-11ea-8a6b-00000000092a.png,https://polarpower.com/,B,Medium,B,Medium,B,Medium,200,200,200,600,05-06-2022,B,Medium,1622345,0.129367322,19.44234624,0.623636115,15656.2296,1033.14476,5879.517354,6.96439631
podd,Insulet Corp,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,https://static.finnhub.io/logo/bd79a7d8-826a-11ea-ba18-00000000092a.png,https://www.omnipod.com,B,Medium,B,Medium,B,Medium,215,233,205,653,07-11-2022,B,Medium,1145197,0.746792604,7.886560101,0.567068731,13563.72696,1049.985068,5671.122339,7.002553053
powi,Power Integrations Inc,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,https://static.finnhub.io/logo/3a69d1d8-80e0-11ea-bdda-00000000092a.png,https://www.power.com/,A,High,B,Medium,BB,Medium,575,285,305,1165,08-11-2022,BBB,High,833640,0.150724113,27.21674648,0.967753132,7722.619577,642.3832702,5936.67069,4.875697913
poww,Ammo Inc,USD,NASDAQ NMS - GLOBAL MARKET,Leisure Products,https://static.finnhub.io/logo/8decc6ca0564a89b50b985b73c3a3e17a402a1bec36567fa2649259eb21478db.png,https://ammoinc.com/,B,Medium,B,Medium,B,Medium,233,224,200,657,02-08-2022,B,Medium,1015383,0.196043417,25.36304796,2.444372883,22389.06904,1126.297864,6639.623083,7.652855159
pnrg,Primeenergy Resources Corp,USD,NASDAQ NMS - GLOBAL MARKET,Energy,,http://www.primeenergy.com/,B,Medium,B,Medium,B,Medium,200,200,260,660,08-11-2022,B,Medium,56868,0.924568216,18.84318045,-0.252267073,22983.45158,694.8024325,6949.665513,5.415044213
pntg,Pennant Group Inc,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,https://static.finnhub.io/logo/a5056f5c-81d2-11ea-80af-00000000092a.png,https://www.pennantgroup.com/,B,Medium,BB,Medium,B,Medium,245,306,200,751,10-06-2022,BB,Medium,1766400,1.443500926,26.77989931,2.24008466,14339.38498,920.8699167,5324.181993,6.228005817
ppbi,Pacific Premier Bancorp Inc,USD,NASDAQ NMS - GLOBAL MARKET,Banking,https://static.finnhub.io/logo/39fe4f30-80e0-11ea-942b-00000000092a.png,https://investors.ppbi.com/,A,High,BB,Medium,BB,Medium,565,328,315,1208,08-11-2022,A,High,1028918,0.831738324,27.63936445,-0.700218811,10060.53246,561.2269608,5132.398923,4.250012784
ppih,Perma-Pipe International Holdings Inc,USD,NASDAQ NMS - GLOBAL MARKET,Machinery,https://static.finnhub.io/logo/e963d356e0f2d994c438d84f1178d410188d07abe007ec02a410fc231e59af43.png,https://www.permapipe.com/,A,High,B,Medium,BB,Medium,500,260,300,1060,10-06-2022,BBB,High,914122,0.663081443,20.31813385,2.632247915,5067.591525,649.9195896,7960.388005,5.399129713
ppc,Pilgrims Pride Corp,USD,NASDAQ NMS - GLOBAL MARKET,Food Products,https://static.finnhub.io/logo/eff7902c-80ff-11ea-83c9-00000000092a.png,https://www.pilgrims.com/,A,High,BB,Medium,B,Medium,500,302,220,1022,08-11-2022,BBB,High,802481,1.01431517,21.98162094,1.482200334,12295.69486,812.8514908,9702.466677,6.697771688
praa,PRA Group Inc,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,https://static.finnhub.io/logo/3adb3168-80e0-11ea-8a1f-00000000092a.png,https://www.pragroup.com/,BBB,High,BB,Medium,BB,Medium,473,321,310,1104,08-11-2022,BBB,High,1185348,0.569465526,29.2241514,-0.365152355,5625.500825,1087.933086,5374.063459,7.126722072
ppsi,Pioneer Power Solutions Inc,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,https://static.finnhub.io/logo/96fb7918-80ce-11ea-bf9d-00000000092a.png,https://www.pioneerpowersolutions.com/,B,Medium,BB,Medium,BB,Medium,299,305,315,919,08-11-2022,BBB,High,1449792,0.555499157,24.2143309,1.469790892,10216.45895,714.4948766,7128.07375,5.550646697
prax,Praxis Precision Medicines Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/a4601b625da8200ca8351310241f144dd64941f2597d80dd864a111467156e56.png,https://praxismedicines.com/,B,Medium,B,Medium,B,Medium,200,215,215,630,10-06-2022,B,Medium,1689548,0.657045404,9.13856682,0.019252263,23924.45409,991.7162494,9904.087312,7.716504506
prct,Procept Biorobotics Corp,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,https://static.finnhub.io/logo/b5c9e927973c66ebc5614e0c603b51b26632de3cff0d96898826fa18547d0791.png,https://www.procept-biorobotics.com/,B,Medium,B,Medium,BB,Medium,200,224,300,724,11-06-2022,B,Medium,1588978,0.962457775,20.20610539,2.830317409,10157.85913,1038.157297,4694.13513,6.7012734
prch,Porch Group Inc,USD,NASDAQ NMS - GLOBAL MARKET,Retail,https://static.finnhub.io/logo/df7a9ba3225a11dffbd7593d22a4135a4f10e3c0b361032e1893411b0c310abc.png,https://porchgroup.com/,B,Medium,B,Medium,B,Medium,225,227,215,667,10-06-2022,B,Medium,1784535,1.350811049,16.30150499,0.992574601,24874.63433,1128.54591,6797.927465,7.705383305
pre,Artisan Acquisition Corp,USD,NASDAQ NMS - GLOBAL MARKET,N/A,,,B,Medium,B,Medium,B,Medium,245,203,265,713,22-04-2022,B,Medium,1876431,0.833805579,26.67738355,1.17012647,8564.036581,716.260641,7165.019622,5.567325782
prdo,Perdoceo Education Corp,USD,NASDAQ NMS - GLOBAL MARKET,Diversified Consumer Services,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PRDO.svg,https://www.perdoceoed.com/,BB,Medium,B,Medium,B,Medium,365,297,250,912,10-06-2022,BBB,High,1046568,1.353209085,26.94931899,2.183663727,12088.24201,1149.376146,8084.593877,8.113046915
sisi,Shineco Inc,USD,NASDAQ NMS - GLOBAL MARKET,Consumer products,,http://www.tenetjove.com/,BB,Medium,BB,Medium,BB,Medium,340,346,305,991,11-06-2022,BBB,High,1300734,1.312567102,15.35773859,1.846422955,9847.538472,905.578663,6432.049377,6.407441023
sitm,SiTime Corp,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,https://static.finnhub.io/logo/fd3ab08a-80d9-11ea-baf4-00000000092a.png,https://www.sitime.com/,A,High,BB,Medium,BB,Medium,505,304,300,1109,10-06-2022,BBB,High,1451809,0.143715093,23.77317398,2.147949564,24284.73714,898.8502474,8906.255166,6.979623303
siri,Sirius XM Holdings Inc,USD,NASDAQ NMS - GLOBAL MARKET,Media,https://static.finnhub.io/logo/8cbaf00cdf99a60a70367447a9b4aa8ffa3730892ebfeefc69f0df956c461770.png,https://www.siriusxm.com/corporate,B,Medium,BB,Medium,B,Medium,240,302,205,747,08-11-2022,B,Medium,908937,0.577204292,11.09672138,0.886290621,5531.644052,589.3079691,5837.015055,4.565105972
sj,Scienjoy Holding Corp,CNY,NASDAQ NMS - GLOBAL MARKET,Media,,,B,Medium,BB,Medium,B,Medium,260,320,240,820,10-06-2022,BB,Medium,1753673,0.818795114,5.356960535,-0.840011774,6844.358652,841.5756857,6613.827813,6.105008709
pow,Powered Brands,USD,NASDAQ NMS - GLOBAL MARKET,N/A,,,B,Medium,B,Medium,B,Medium,235,231,250,716,20-04-2022,B,Medium,1829427,0.374041304,15.68305534,-0.946546713,9655.72395,838.6789219,7462.74677,6.29603397
powl,Powell Industries Inc,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,https://static.finnhub.io/logo/b847e6cec1cca2ab7a7efa1c72c329bd241481b5ba6c9cfec167a8ad98550779.png,https://www.powellind.com/,A,High,B,Medium,B,Medium,500,240,215,955,08-11-2022,BBB,High,80420,0.751032881,22.9638137,2.892117256,24978.35525,1183.122688,9120.449281,8.555423792
upwk,Upwork Inc,USD,NASDAQ NMS - GLOBAL MARKET,Professional Services,https://static.finnhub.io/logo/04e63e39dfa2f0949f018d4f77b107a9bc8f105998ca37e338d26e0ba04e229a.png,https://www.upwork.com/,B,Medium,B,Medium,B,Medium,275,264,278,817,10-06-2022,BB,Medium,1627475,0.993962657,11.59487408,0.778370534,20695.22679,723.5076429,5037.703803,5.107745106
usak,USA Truck Inc,USD,NASDAQ NMS - GLOBAL MARKET,Road and Rail,https://static.finnhub.io/logo/d2ce5822-80e0-11ea-b2c6-00000000092a.png,https://www.usa-truck.com/,A,High,BB,Medium,BB,Medium,532,311,303,1146,08-11-2022,BBB,High,883945,0.653862075,8.026781154,-0.631904768,10151.88543,564.9149762,6493.453411,4.596524976
usau,US Gold Corp,USD,NASDAQ NMS - GLOBAL MARKET,Metals and Mining,https://static.finnhub.io/logo/1557f6d0-80e0-11ea-8635-00000000092a.png,https://www.usgoldcorp.gold/,BBB,High,B,Medium,BB,Medium,400,240,300,940,10-06-2022,BBB,High,27093,0.22338882,5.876857816,-0.906300988,13343.66908,810.3784938,9961.378836,6.747703316
usap,Universal Stainless & Alloy Products Inc,USD,NASDAQ NMS - GLOBAL MARKET,Metals and Mining,https://static.finnhub.io/logo/6b133fbff9c5149d0ce77bd6e80075686db2446fed3d60ca37cecf755c9d042e.png,http://www.univstainless.com/,B,Medium,B,Medium,B,Medium,238,231,200,669,08-11-2022,B,Medium,931584,0.284886224,26.36520687,-0.754020122,20348.40165,603.3889967,3264.37109,4.037962485
useg,US Energy Corp,USD,NASDAQ NMS - GLOBAL MARKET,Energy,https://static.finnhub.io/logo/8a2928da3ce3c736d5ef6e38edcc15d961dd3bd9bf61d6cf6a7675e9619e5ce3.png,http://www.usnrg.com/,BBB,High,B,Medium,BB,Medium,438,265,315,1018,08-11-2022,BBB,High,101594,0.784119995,11.08604031,0.292546003,15572.13487,917.0279562,8695.727167,7.0178165
usio,Usio Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,https://static.finnhub.io/logo/90f27168-80d2-11ea-a811-00000000092a.png,https://usio.com/,B,Medium,B,Medium,B,Medium,285,245,240,770,10-06-2022,BB,Medium,1088034,1.028798031,15.34206312,2.47051141,17503.50149,676.2049699,9090.2482,5.823621708
uthr,United Therapeutics Corp,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/06244134-826b-11ea-9be7-00000000092a.png,https://www.unither.com/,B,Medium,B,Medium,BB,Medium,233,259,300,792,08-11-2022,BB,Medium,1082554,0.493470701,5.431402805,0.048655339,21416.78051,1028.856013,6812.668724,7.171125503
urgn,Urogen Pharma Ltd,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/34ed2f05d06c4b4e38d817c2be35da0eb637d3ddf7a9cea83cec8a3c75a6b04c.png,https://www.urogen.com/,B,Medium,B,Medium,B,Medium,210,251,290,751,10-06-2022,BB,Medium,1668243,0.795682855,15.18886848,1.460281163,22354.98478,924.3285801,7225.138869,6.710789502
urbn,Urban Outfitters Inc,USD,NASDAQ NMS - GLOBAL MARKET,Retail,https://static.finnhub.io/logo/1fafa21c-80e1-11ea-bd8f-00000000092a.png,https://www.urbn.com/,BB,Medium,BB,Medium,BB,Medium,335,300,300,935,08-11-2022,BBB,High,912615,1.262141578,5.849689629,0.895815123,18747.12853,891.9226112,3349.490398,5.60333002
utme,Utime Ltd,CNY,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950736446156.svg,http://www.utimemobile.com/,B,Medium,B,Medium,B,Medium,217,200,200,617,10-06-2022,B,Medium,1789299,1.258098236,12.44969133,-0.394236856,11883.45434,963.4624085,6008.147483,6.61799736
utrs,Minerva Surgical Inc,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,https://static.finnhub.io/logo/9ae26777350f9737497378ac417156f925648c223798be24150f41242013d415.png,https://minervasurgical.com/,B,Medium,B,Medium,B,Medium,205,201,210,616,11-06-2022,B,Medium,1452965,0.749885147,28.91220504,1.661422596,20776.50794,602.0202226,7521.287349,5.052713865
utsi,UTStarcom Holdings Corp,USD,NASDAQ NMS - GLOBAL MARKET,Communications,https://static.finnhub.io/logo/04f8be36-826b-11ea-a446-00000000092a.png,http://www.utstar.com,BB,Medium,BB,Medium,BB,Medium,340,310,365,1015,08-11-2022,BBB,High,1030471,1.476670721,17.30633865,2.415108167,8273.561749,964.2840725,7819.949412,7.053624049
uxin,Uxin Ltd,CNY,NASDAQ NMS - GLOBAL MARKET,Retail,https://static.finnhub.io/logo/9b01f9fe-81d5-11ea-b8c8-00000000092a.png,https://www.xin.com/,B,Medium,B,Medium,B,Medium,203,202,225,630,10-06-2022,B,Medium,1729173,1.053681275,19.4043166,-0.159094848,22318.64284,601.7123058,7375.859104,5.017702787
uvsp,Univest Financial Corp,USD,NASDAQ NMS - GLOBAL MARKET,Banking,https://static.finnhub.io/logo/20020ad0-80e1-11ea-bc7f-00000000092a.png,https://www.univest.net,BB,Medium,BB,Medium,BB,Medium,331,322,305,958,08-11-2022,BBB,High,102212,0.487507057,11.180502,0.671080001,19095.28513,635.2564416,8256.893845,5.405724335
